Date,Store,Product,Is_Holiday,Base Price,Price,Weekly_Units_Sold,weekly_sales,year,month,day,week_of_year,promotion
30-12-2011,3,3,TRUE,21.99,21.99,23,505.77,2011,12,30,52,0
06-01-2012,3,3,FALSE,19.99,19.99,38,759.62,2012,1,6,1,0
13-01-2012,3,3,FALSE,19.99,19.99,37,739.63,2012,1,13,2,0
20-01-2012,3,3,FALSE,19.99,19.99,38,759.62,2012,1,20,3,0
27-01-2012,3,3,FALSE,19.99,19.99,35,699.65,2012,1,27,4,0
03-02-2012,3,3,FALSE,19.99,19.99,37,739.63,2012,2,3,5,0
10-02-2012,3,3,TRUE,19.99,19.99,37,739.63,2012,2,10,6,0
17-02-2012,3,3,FALSE,19.99,19.99,37,739.63,2012,2,17,7,0
24-02-2012,3,3,FALSE,19.99,19.99,35,699.65,2012,2,24,8,0
02-03-2012,3,3,FALSE,19.99,19.99,33,659.67,2012,3,2,9,0
09-03-2012,3,3,FALSE,19.99,19.99,33,659.67,2012,3,9,10,0
16-03-2012,3,3,FALSE,19.99,19.99,25,499.75,2012,3,16,11,0
23-03-2012,3,3,FALSE,19.99,19.99,31,619.69,2012,3,23,12,0
30-03-2012,3,3,FALSE,19.99,19.99,28,559.72,2012,3,30,13,0
06-04-2012,3,3,FALSE,19.99,19.99,27,539.73,2012,4,6,14,0
13-04-2012,3,3,FALSE,19.99,19.99,29,579.71,2012,4,13,15,0
20-04-2012,3,3,FALSE,19.99,19.99,33,659.67,2012,4,20,16,0
27-04-2012,3,3,FALSE,19.99,19.99,33,659.67,2012,4,27,17,0
04-05-2012,3,3,FALSE,19.99,19.99,35,699.65,2012,5,4,18,0
11-05-2012,3,3,FALSE,19.99,19.99,37,739.63,2012,5,11,19,0
18-05-2012,3,3,FALSE,19.99,19.99,37,739.63,2012,5,18,20,0
25-05-2012,3,3,FALSE,19.99,19.99,36,719.64,2012,5,25,21,0
01-06-2012,3,3,FALSE,19.99,19.99,31,619.69,2012,6,1,22,0
08-06-2012,3,3,FALSE,19.99,19.99,34,679.66,2012,6,8,23,0
15-06-2012,3,3,FALSE,19.99,19.99,35,699.65,2012,6,15,24,0
22-06-2012,3,3,FALSE,19.99,19.99,39,779.61,2012,6,22,25,0
29-06-2012,3,3,FALSE,19.99,19.99,23,459.77,2012,6,29,26,0
06-07-2012,3,3,FALSE,19.99,10,123,1230,2012,7,6,27,1
13-07-2012,3,3,FALSE,19.99,10,237,2370,2012,7,13,28,1
20-07-2012,3,3,FALSE,19.99,10,265,2650,2012,7,20,29,1
27-07-2012,3,3,FALSE,19.99,10,249,2490,2012,7,27,30,1
03-08-2012,3,3,FALSE,19.99,19.99,87,1739.13,2012,8,3,31,0
10-08-2012,3,3,FALSE,19.99,19.99,91,1819.09,2012,8,10,32,0
17-08-2012,3,3,FALSE,19.99,19.99,87,1739.13,2012,8,17,33,0
24-08-2012,3,3,FALSE,19.99,19.99,108,2158.92,2012,8,24,34,0
31-08-2012,3,3,FALSE,19.99,19.99,121,2418.79,2012,8,31,35,0
07-09-2012,3,3,TRUE,19.99,19.99,45,899.55,2012,9,7,36,0
14-09-2012,3,3,FALSE,19.99,19.99,40,799.6,2012,9,14,37,0
21-09-2012,3,3,FALSE,19.99,19.99,35,699.65,2012,9,21,38,0
28-09-2012,3,3,FALSE,19.99,19.99,32,639.68,2012,9,28,39,0
05-10-2012,3,3,FALSE,19.99,19.99,37,739.63,2012,10,5,40,0
12-10-2012,3,3,FALSE,19.99,19.99,33,659.67,2012,10,12,41,0
19-10-2012,3,3,FALSE,19.99,19.99,33,659.67,2012,10,19,42,0
26-10-2012,3,3,FALSE,19.99,19.99,31,619.69,2012,10,26,43,0
05-02-2010,4,1,FALSE,9.99,7.99,381,3044.19,2010,2,5,5,1
12-02-2010,4,1,TRUE,9.99,7.99,687,5489.13,2010,2,12,6,1
19-02-2010,4,1,FALSE,9.99,7.99,491,3923.09,2010,2,19,7,1
26-02-2010,4,1,FALSE,9.99,7.99,296,2365.04,2010,2,26,8,1
05-03-2010,4,1,FALSE,9.99,9.99,211,2107.89,2010,3,5,9,0
12-03-2010,4,1,FALSE,9.99,9.99,197,1968.03,2010,3,12,10,0
19-03-2010,4,1,FALSE,9.99,9.99,206,2057.94,2010,3,19,11,0
26-03-2010,4,1,FALSE,9.99,9.99,223,2227.77,2010,3,26,12,0
02-04-2010,4,1,FALSE,9.99,9.99,503,5024.97,2010,4,2,13,0
09-04-2010,4,1,FALSE,9.99,9.99,376,3756.24,2010,4,9,14,0
16-04-2010,4,1,FALSE,9.99,9.99,185,1848.15,2010,4,16,15,0
23-04-2010,4,1,FALSE,9.99,9.99,160,1598.4,2010,4,23,16,0
30-04-2010,4,1,FALSE,9.99,9.99,167,1668.33,2010,4,30,17,0
07-05-2010,4,1,FALSE,9.99,7.99,270,2157.3,2010,5,7,18,1
14-05-2010,4,1,FALSE,9.99,7.99,272,2173.28,2010,5,14,19,1
21-05-2010,4,1,FALSE,9.99,7.99,267,2133.33,2010,5,21,20,1
28-05-2010,4,1,FALSE,9.99,7.99,250,1997.5,2010,5,28,21,1
04-06-2010,4,1,FALSE,9.99,9.99,171,1708.29,2010,6,4,22,0
11-06-2010,4,1,FALSE,9.99,9.99,180,1798.2,2010,6,11,23,0
18-06-2010,4,1,FALSE,9.99,9.99,179,1788.21,2010,6,18,24,0
25-06-2010,4,1,FALSE,9.99,9.99,173,1728.27,2010,6,25,25,0
02-07-2010,4,1,FALSE,9.99,9.99,182,1818.18,2010,7,2,26,0
09-07-2010,4,1,FALSE,9.99,9.99,178,1778.22,2010,7,9,27,0
16-07-2010,4,1,FALSE,9.99,9.99,181,1808.19,2010,7,16,28,0
23-07-2010,4,1,FALSE,9.99,9.99,184,1838.16,2010,7,23,29,0
30-07-2010,4,1,FALSE,9.99,9.99,183,1828.17,2010,7,30,30,0
06-08-2010,4,1,FALSE,9.99,9.99,165,1648.35,2010,8,6,31,0
13-08-2010,4,1,FALSE,9.99,9.99,181,1808.19,2010,8,13,32,0
20-08-2010,4,1,FALSE,9.99,9.99,181,1808.19,2010,8,20,33,0
27-08-2010,4,1,FALSE,9.99,9.99,187,1868.13,2010,8,27,34,0
03-09-2010,4,1,FALSE,9.99,9.99,231,2307.69,2010,9,3,35,0
10-09-2010,4,1,TRUE,9.99,9.99,224,2237.76,2010,9,10,36,0
17-09-2010,4,1,FALSE,9.99,9.99,222,2217.78,2010,9,17,37,0
24-09-2010,4,1,FALSE,9.99,9.99,215,2147.85,2010,9,24,38,0
01-10-2010,4,1,FALSE,9.99,9.99,243,2427.57,2010,10,1,39,0
08-10-2010,4,1,FALSE,9.99,9.99,247,2467.53,2010,10,8,40,0
15-10-2010,4,1,FALSE,9.99,9.99,281,2807.19,2010,10,15,41,0
22-10-2010,4,1,FALSE,9.99,9.99,345,3446.55,2010,10,22,42,0
29-10-2010,4,1,FALSE,9.99,9.99,516,5154.84,2010,10,29,43,0
05-11-2010,4,1,FALSE,9.99,9.99,325,3246.75,2010,11,5,44,0
12-11-2010,4,1,FALSE,9.99,9.99,197,1968.03,2010,11,12,45,0
19-11-2010,4,1,FALSE,9.99,9.99,216,2157.84,2010,11,19,46,0
26-11-2010,4,1,TRUE,9.99,9.99,207,2067.93,2010,11,26,47,0
03-12-2010,4,1,FALSE,9.99,9.99,244,2437.56,2010,12,3,48,0
10-12-2010,4,1,FALSE,9.99,9.99,333,3326.67,2010,12,10,49,0
17-12-2010,4,1,FALSE,9.99,9.99,496,4955.04,2010,12,17,50,0
24-12-2010,4,1,FALSE,9.99,9.99,608,6073.92,2010,12,24,51,0
31-12-2010,4,1,TRUE,9.99,9.99,189,1888.11,2010,12,31,52,0
07-01-2011,4,1,FALSE,10.99,10.99,146,1604.54,2011,1,7,1,0
14-01-2011,4,1,FALSE,10.99,10.99,162,1780.38,2011,1,14,2,0
21-01-2011,4,1,FALSE,10.99,10.99,173,1901.27,2011,1,21,3,0
28-01-2011,4,1,FALSE,10.99,10.99,179,1967.21,2011,1,28,4,0
04-02-2011,4,1,FALSE,10.99,8.79,296,2601.84,2011,2,4,5,1
11-02-2011,4,1,TRUE,10.99,8.79,490,4307.1,2011,2,11,6,1
18-02-2011,4,1,FALSE,10.99,8.79,532,4676.28,2011,2,18,7,1
25-02-2011,4,1,FALSE,10.99,8.79,224,1968.96,2011,2,25,8,1
04-03-2011,4,1,FALSE,10.99,10.99,153,1681.47,2011,3,4,9,0
11-03-2011,4,1,FALSE,10.99,10.99,181,1989.19,2011,3,11,10,0
18-03-2011,4,1,FALSE,10.99,10.99,191,2099.09,2011,3,18,11,0
25-03-2011,4,1,FALSE,10.99,10.99,186,2044.14,2011,3,25,12,0
01-04-2011,4,1,FALSE,10.99,10.99,195,2143.05,2011,4,1,13,0
08-04-2011,4,1,FALSE,10.99,10.99,211,2318.89,2011,4,8,14,0
15-04-2011,4,1,FALSE,10.99,10.99,254,2791.46,2011,4,15,15,0
22-04-2011,4,1,FALSE,10.99,10.99,482,5297.18,2011,4,22,16,0
29-04-2011,4,1,FALSE,10.99,10.99,293,3220.07,2011,4,29,17,0
06-05-2011,4,1,FALSE,10.99,8.79,217,1907.43,2011,5,6,18,1
13-05-2011,4,1,FALSE,10.99,8.79,231,2030.49,2011,5,13,19,1
20-05-2011,4,1,FALSE,10.99,8.79,215,1889.85,2011,5,20,20,1
27-05-2011,4,1,FALSE,10.99,8.79,213,1872.27,2011,5,27,21,1
03-06-2011,4,1,FALSE,10.99,10.99,147,1615.53,2011,6,3,22,0
10-06-2011,4,1,FALSE,10.99,10.99,143,1571.57,2011,6,10,23,0
17-06-2011,4,1,FALSE,10.99,10.99,157,1725.43,2011,6,17,24,0
24-06-2011,4,1,FALSE,10.99,10.99,155,1703.45,2011,6,24,25,0
01-07-2011,4,1,FALSE,10.99,10.99,147,1615.53,2011,7,1,26,0
08-07-2011,4,1,FALSE,10.99,10.99,146,1604.54,2011,7,8,27,0
15-07-2011,4,1,FALSE,10.99,10.99,159,1747.41,2011,7,15,28,0
22-07-2011,4,1,FALSE,10.99,10.99,152,1670.48,2011,7,22,29,0
29-07-2011,4,1,FALSE,10.99,10.99,157,1725.43,2011,7,29,30,0
05-08-2011,4,1,FALSE,10.99,10.99,153,1681.47,2011,8,5,31,0
12-08-2011,4,1,FALSE,10.99,10.99,145,1593.55,2011,8,12,32,0
19-08-2011,4,1,FALSE,10.99,10.99,163,1791.37,2011,8,19,33,0
26-08-2011,4,1,FALSE,10.99,10.99,143,1571.57,2011,8,26,34,0
02-09-2011,4,1,FALSE,10.99,10.99,169,1857.31,2011,9,2,35,0
09-09-2011,4,1,TRUE,10.99,10.99,201,2208.99,2011,9,9,36,0
16-09-2011,4,1,FALSE,10.99,10.99,207,2274.93,2011,9,16,37,0
23-09-2011,4,1,FALSE,10.99,10.99,204,2241.96,2011,9,23,38,0
30-09-2011,4,1,FALSE,10.99,10.99,201,2208.99,2011,9,30,39,0
07-10-2011,4,1,FALSE,10.99,10.99,241,2648.59,2011,10,7,40,0
14-10-2011,4,1,FALSE,10.99,10.99,259,2846.41,2011,10,14,41,0
21-10-2011,4,1,FALSE,10.99,10.99,265,2912.35,2011,10,21,42,0
28-10-2011,4,1,FALSE,10.99,10.99,375,4121.25,2011,10,28,43,0
04-11-2011,4,1,FALSE,10.99,10.99,453,4978.47,2011,11,4,44,0
11-11-2011,4,1,FALSE,10.99,10.99,212,2329.88,2011,11,11,45,0
18-11-2011,4,1,FALSE,10.99,10.99,188,2066.12,2011,11,18,46,0
25-11-2011,4,1,TRUE,10.99,10.99,195,2143.05,2011,11,25,47,0
02-12-2011,4,1,FALSE,10.99,10.99,242,2659.58,2011,12,2,48,0
09-12-2011,4,1,FALSE,10.99,10.99,303,3329.97,2011,12,9,49,0
16-12-2011,4,1,FALSE,10.99,10.99,425,4670.75,2011,12,16,50,0
23-12-2011,4,1,FALSE,10.99,10.99,531,5835.69,2011,12,23,51,0
30-12-2011,4,1,TRUE,10.99,10.99,211,2318.89,2011,12,30,52,0
06-01-2012,4,1,FALSE,10.99,10.99,167,1835.33,2012,1,6,1,0
13-01-2012,4,1,FALSE,10.99,10.99,171,1879.29,2012,1,13,2,0
20-01-2012,4,1,FALSE,10.99,10.99,187,2055.13,2012,1,20,3,0
27-01-2012,4,1,FALSE,10.99,10.99,182,2000.18,2012,1,27,4,0
03-02-2012,4,1,FALSE,10.99,8.79,347,3050.13,2012,2,3,5,1
10-02-2012,4,1,TRUE,10.99,8.79,481,4227.99,2012,2,10,6,1
17-02-2012,4,1,FALSE,10.99,8.79,649,5704.71,2012,2,17,7,1
24-02-2012,4,1,FALSE,10.99,8.79,270,2373.3,2012,2,24,8,1
02-03-2012,4,1,FALSE,10.99,10.99,185,2033.15,2012,3,2,9,0
09-03-2012,4,1,FALSE,10.99,10.99,183,2011.17,2012,3,9,10,0
16-03-2012,4,1,FALSE,10.99,10.99,201,2208.99,2012,3,16,11,0
23-03-2012,4,1,FALSE,10.99,10.99,215,2362.85,2012,3,23,12,0
30-03-2012,4,1,FALSE,10.99,10.99,257,2824.43,2012,3,30,13,0
06-04-2012,4,1,FALSE,10.99,10.99,496,5451.04,2012,4,6,14,0
13-04-2012,4,1,FALSE,10.99,10.99,289,3176.11,2012,4,13,15,0
20-04-2012,4,1,FALSE,10.99,10.99,151,1659.49,2012,4,20,16,0
27-04-2012,4,1,FALSE,10.99,10.99,155,1703.45,2012,4,27,17,0
04-05-2012,4,1,FALSE,10.99,8.79,234,2056.86,2012,5,4,18,1
11-05-2012,4,1,FALSE,10.99,8.79,263,2311.77,2012,5,11,19,1
18-05-2012,4,1,FALSE,10.99,8.79,244,2144.76,2012,5,18,20,1
25-05-2012,4,1,FALSE,10.99,8.79,237,2083.23,2012,5,25,21,1
01-06-2012,4,1,FALSE,10.99,10.99,157,1725.43,2012,6,1,22,0
08-06-2012,4,1,FALSE,10.99,10.99,164,1802.36,2012,6,8,23,0
15-06-2012,4,1,FALSE,10.99,10.99,177,1945.23,2012,6,15,24,0
22-06-2012,4,1,FALSE,10.99,10.99,167,1835.33,2012,6,22,25,0
29-06-2012,4,1,FALSE,10.99,10.99,171,1879.29,2012,6,29,26,0
06-07-2012,4,1,FALSE,10.99,10.99,163,1791.37,2012,7,6,27,0
13-07-2012,4,1,FALSE,10.99,10.99,171,1879.29,2012,7,13,28,0
20-07-2012,4,1,FALSE,10.99,10.99,169,1857.31,2012,7,20,29,0
27-07-2012,4,1,FALSE,10.99,10.99,162,1780.38,2012,7,27,30,0
03-08-2012,4,1,FALSE,10.99,10.99,166,1824.34,2012,8,3,31,0
10-08-2012,4,1,FALSE,10.99,10.99,166,1824.34,2012,8,10,32,0
17-08-2012,4,1,FALSE,10.99,10.99,160,1758.4,2012,8,17,33,0
24-08-2012,4,1,FALSE,10.99,10.99,173,1901.27,2012,8,24,34,0
31-08-2012,4,1,FALSE,10.99,10.99,171,1879.29,2012,8,31,35,0
07-09-2012,4,1,TRUE,10.99,10.99,195,2143.05,2012,9,7,36,0
14-09-2012,4,1,FALSE,10.99,10.99,215,2362.85,2012,9,14,37,0
21-09-2012,4,1,FALSE,10.99,10.99,221,2428.79,2012,9,21,38,0
28-09-2012,4,1,FALSE,10.99,10.99,211,2318.89,2012,9,28,39,0
05-10-2012,4,1,FALSE,10.99,10.99,239,2626.61,2012,10,5,40,0
12-10-2012,4,1,FALSE,10.99,10.99,255,2802.45,2012,10,12,41,0
19-10-2012,4,1,FALSE,10.99,10.99,287,3154.13,2012,10,19,42,0
26-10-2012,4,1,FALSE,10.99,10.99,329,3615.71,2012,10,26,43,0
05-02-2010,4,2,FALSE,5.99,5.99,610,3653.9,2010,2,5,5,0
12-02-2010,4,2,TRUE,5.99,5.99,572,3426.28,2010,2,12,6,0
19-02-2010,4,2,FALSE,5.99,5.99,577,3456.23,2010,2,19,7,0
26-02-2010,4,2,FALSE,5.99,5.99,563,3372.37,2010,2,26,8,0
05-03-2010,4,2,FALSE,5.99,5.99,586,3510.14,2010,3,5,9,0
12-03-2010,4,2,FALSE,5.99,5.99,549,3288.51,2010,3,12,10,0
19-03-2010,4,2,FALSE,5.99,5.99,541,3240.59,2010,3,19,11,0
26-03-2010,4,2,FALSE,5.99,5.99,505,3024.95,2010,3,26,12,0
02-04-2010,4,2,FALSE,5.99,4.01,1020,4090.2,2010,4,2,13,1
09-04-2010,4,2,FALSE,5.99,4.01,924,3705.24,2010,4,9,14,1
16-04-2010,4,2,FALSE,5.99,4.01,1029,4126.29,2010,4,16,15,1
23-04-2010,4,2,FALSE,5.99,4.01,1005,4030.05,2010,4,23,16,1
30-04-2010,4,2,FALSE,5.99,4.01,1005,4030.05,2010,4,30,17,1
07-05-2010,4,2,FALSE,5.99,5.99,577,3456.23,2010,5,7,18,0
14-05-2010,4,2,FALSE,5.99,5.99,515,3084.85,2010,5,14,19,0
21-05-2010,4,2,FALSE,5.99,5.99,545,3264.55,2010,5,21,20,0
28-05-2010,4,2,FALSE,5.99,5.99,551,3300.49,2010,5,28,21,0
04-06-2010,4,2,FALSE,5.99,5.99,555,3324.45,2010,6,4,22,0
11-06-2010,4,2,FALSE,5.99,5.99,521,3120.79,2010,6,11,23,0
18-06-2010,4,2,FALSE,5.99,5.99,575,3444.25,2010,6,18,24,0
25-06-2010,4,2,FALSE,5.99,5.99,525,3144.75,2010,6,25,25,0
02-07-2010,4,2,FALSE,5.99,4.01,1055,4230.55,2010,7,2,26,1
09-07-2010,4,2,FALSE,5.99,4.01,991,3973.91,2010,7,9,27,1
16-07-2010,4,2,FALSE,5.99,4.01,1060,4250.6,2010,7,16,28,1
23-07-2010,4,2,FALSE,5.99,4.01,993,3981.93,2010,7,23,29,1
30-07-2010,4,2,FALSE,5.99,4.01,1040,4170.4,2010,7,30,30,1
06-08-2010,4,2,FALSE,5.99,5.99,585,3504.15,2010,8,6,31,0
13-08-2010,4,2,FALSE,5.99,5.99,639,3827.61,2010,8,13,32,0
20-08-2010,4,2,FALSE,5.99,5.99,665,3983.35,2010,8,20,33,0
27-08-2010,4,2,FALSE,5.99,5.99,583,3492.17,2010,8,27,34,0
03-09-2010,4,2,FALSE,5.99,5.99,625,3743.75,2010,9,3,35,0
10-09-2010,4,2,TRUE,5.99,5.99,583,3492.17,2010,9,10,36,0
17-09-2010,4,2,FALSE,5.99,5.99,599,3588.01,2010,9,17,37,0
24-09-2010,4,2,FALSE,5.99,5.99,568,3402.32,2010,9,24,38,0
01-10-2010,4,2,FALSE,5.99,5.99,590,3534.1,2010,10,1,39,0
08-10-2010,4,2,FALSE,5.99,5.99,578,3462.22,2010,10,8,40,0
15-10-2010,4,2,FALSE,5.99,5.99,553,3312.47,2010,10,15,41,0
22-10-2010,4,2,FALSE,5.99,5.99,580,3474.2,2010,10,22,42,0
29-10-2010,4,2,FALSE,5.99,5.99,565,3384.35,2010,10,29,43,0
05-11-2010,4,2,FALSE,5.99,5.99,619,3707.81,2010,11,5,44,0
12-11-2010,4,2,FALSE,5.99,5.99,579,3468.21,2010,11,12,45,0
19-11-2010,4,2,FALSE,5.99,5.99,596,3570.04,2010,11,19,46,0
26-11-2010,4,2,TRUE,5.99,5.99,609,3647.91,2010,11,26,47,0
03-12-2010,4,2,FALSE,5.99,5.99,597,3576.03,2010,12,3,48,0
10-12-2010,4,2,FALSE,5.99,5.99,627,3755.73,2010,12,10,49,0
17-12-2010,4,2,FALSE,5.99,5.99,668,4001.32,2010,12,17,50,0
24-12-2010,4,2,FALSE,5.99,5.99,777,4654.23,2010,12,24,51,0
31-12-2010,4,2,TRUE,5.99,5.99,522,3126.78,2010,12,31,52,0
07-01-2011,4,2,FALSE,5.99,5.99,603,3611.97,2011,1,7,1,0
14-01-2011,4,2,FALSE,5.99,5.99,588,3522.12,2011,1,14,2,0
21-01-2011,4,2,FALSE,5.99,5.99,605,3623.95,2011,1,21,3,0
28-01-2011,4,2,FALSE,5.99,5.99,563,3372.37,2011,1,28,4,0
04-02-2011,4,2,FALSE,5.99,5.99,628,3761.72,2011,2,4,5,0
11-02-2011,4,2,TRUE,5.99,5.99,637,3815.63,2011,2,11,6,0
18-02-2011,4,2,FALSE,5.99,5.99,661,3959.39,2011,2,18,7,0
25-02-2011,4,2,FALSE,5.99,5.99,670,4013.3,2011,2,25,8,0
04-03-2011,4,2,FALSE,5.99,5.99,665,3983.35,2011,3,4,9,0
11-03-2011,4,2,FALSE,5.99,5.99,604,3617.96,2011,3,11,10,0
18-03-2011,4,2,FALSE,5.99,5.99,653,3911.47,2011,3,18,11,0
25-03-2011,4,2,FALSE,5.99,5.99,603,3611.97,2011,3,25,12,0
01-04-2011,4,2,FALSE,5.99,4.01,1067,4278.67,2011,4,1,13,1
08-04-2011,4,2,FALSE,5.99,4.01,1127,4519.27,2011,4,8,14,1
15-04-2011,4,2,FALSE,5.99,4.01,1097,4398.97,2011,4,15,15,1
22-04-2011,4,2,FALSE,5.99,4.01,1257,5040.57,2011,4,22,16,1
29-04-2011,4,2,FALSE,5.99,4.01,1041,4174.41,2011,4,29,17,1
06-05-2011,4,2,FALSE,5.99,5.99,641,3839.59,2011,5,6,18,0
13-05-2011,4,2,FALSE,5.99,5.99,597,3576.03,2011,5,13,19,0
20-05-2011,4,2,FALSE,5.99,5.99,630,3773.7,2011,5,20,20,0
27-05-2011,4,2,FALSE,5.99,5.99,625,3743.75,2011,5,27,21,0
03-06-2011,4,2,FALSE,5.99,5.99,637,3815.63,2011,6,3,22,0
10-06-2011,4,2,FALSE,5.99,5.99,623,3731.77,2011,6,10,23,0
17-06-2011,4,2,FALSE,5.99,5.99,643,3851.57,2011,6,17,24,0
24-06-2011,4,2,FALSE,5.99,5.99,601,3599.99,2011,6,24,25,0
01-07-2011,4,2,FALSE,5.99,4.01,1174,4707.74,2011,7,1,26,1
08-07-2011,4,2,FALSE,5.99,4.01,1130,4531.3,2011,7,8,27,1
15-07-2011,4,2,FALSE,5.99,4.01,1169,4687.69,2011,7,15,28,1
22-07-2011,4,2,FALSE,5.99,4.01,1199,4807.99,2011,7,22,29,1
29-07-2011,4,2,FALSE,5.99,4.01,1143,4583.43,2011,7,29,30,1
05-08-2011,4,2,FALSE,5.99,5.99,694,4157.06,2011,8,5,31,0
12-08-2011,4,2,FALSE,5.99,5.99,635,3803.65,2011,8,12,32,0
19-08-2011,4,2,FALSE,5.99,5.99,720,4312.8,2011,8,19,33,0
26-08-2011,4,2,FALSE,5.99,5.99,642,3845.58,2011,8,26,34,0
02-09-2011,4,2,FALSE,5.99,5.99,694,4157.06,2011,9,2,35,0
09-09-2011,4,2,TRUE,5.99,5.99,647,3875.53,2011,9,9,36,0
16-09-2011,4,2,FALSE,5.99,5.99,646,3869.54,2011,9,16,37,0
23-09-2011,4,2,FALSE,5.99,5.99,645,3863.55,2011,9,23,38,0
30-09-2011,4,2,FALSE,5.99,5.99,629,3767.71,2011,9,30,39,0
07-10-2011,4,2,FALSE,5.99,5.99,703,4210.97,2011,10,7,40,0
14-10-2011,4,2,FALSE,5.99,5.99,631,3779.69,2011,10,14,41,0
21-10-2011,4,2,FALSE,5.99,5.99,647,3875.53,2011,10,21,42,0
28-10-2011,4,2,FALSE,5.99,5.99,593,3552.07,2011,10,28,43,0
04-11-2011,4,2,FALSE,5.99,5.99,644,3857.56,2011,11,4,44,0
11-11-2011,4,2,FALSE,5.99,5.99,639,3827.61,2011,11,11,45,0
18-11-2011,4,2,FALSE,5.99,5.99,641,3839.59,2011,11,18,46,0
25-11-2011,4,2,TRUE,5.99,5.99,615,3683.85,2011,11,25,47,0
02-12-2011,4,2,FALSE,5.99,5.99,606,3629.94,2011,12,2,48,0
09-12-2011,4,2,FALSE,5.99,5.99,642,3845.58,2011,12,9,49,0
16-12-2011,4,2,FALSE,5.99,5.99,699,4187.01,2011,12,16,50,0
23-12-2011,4,2,FALSE,5.99,5.99,825,4941.75,2011,12,23,51,0
30-12-2011,4,2,TRUE,5.99,5.99,545,3264.55,2011,12,30,52,0
06-01-2012,4,2,FALSE,6.99,6.99,519,3627.81,2012,1,6,1,0
13-01-2012,4,2,FALSE,6.99,6.99,486,3397.14,2012,1,13,2,0
20-01-2012,4,2,FALSE,6.99,6.99,503,3515.97,2012,1,20,3,0
27-01-2012,4,2,FALSE,6.99,6.99,499,3488.01,2012,1,27,4,0
03-02-2012,4,2,FALSE,6.99,6.99,559,3907.41,2012,2,3,5,0
10-02-2012,4,2,TRUE,6.99,6.99,580,4054.2,2012,2,10,6,0
17-02-2012,4,2,FALSE,6.99,6.99,559,3907.41,2012,2,17,7,0
24-02-2012,4,2,FALSE,6.99,6.99,585,4089.15,2012,2,24,8,0
02-03-2012,4,2,FALSE,6.99,6.99,587,4103.13,2012,3,2,9,0
09-03-2012,4,2,FALSE,6.99,6.99,577,4033.23,2012,3,9,10,0
16-03-2012,4,2,FALSE,6.99,6.99,555,3879.45,2012,3,16,11,0
23-03-2012,4,2,FALSE,6.99,6.99,521,3641.79,2012,3,23,12,0
30-03-2012,4,2,FALSE,6.99,6.99,523,3655.77,2012,3,30,13,0
06-04-2012,4,2,FALSE,6.99,4.68,1046,4895.28,2012,4,6,14,1
13-04-2012,4,2,FALSE,6.99,4.68,909,4254.12,2012,4,13,15,1
20-04-2012,4,2,FALSE,6.99,4.68,1025,4797,2012,4,20,16,1
27-04-2012,4,2,FALSE,6.99,4.68,947,4431.96,2012,4,27,17,1
04-05-2012,4,2,FALSE,6.99,6.99,563,3935.37,2012,5,4,18,0
11-05-2012,4,2,FALSE,6.99,6.99,516,3606.84,2012,5,11,19,0
18-05-2012,4,2,FALSE,6.99,6.99,549,3837.51,2012,5,18,20,0
25-05-2012,4,2,FALSE,6.99,6.99,562,3928.38,2012,5,25,21,0
01-06-2012,4,2,FALSE,6.99,6.99,563,3935.37,2012,6,1,22,0
08-06-2012,4,2,FALSE,6.99,6.99,561,3921.39,2012,6,8,23,0
15-06-2012,4,2,FALSE,6.99,6.99,547,3823.53,2012,6,15,24,0
22-06-2012,4,2,FALSE,6.99,6.99,550,3844.5,2012,6,22,25,0
29-06-2012,4,2,FALSE,6.99,6.99,552,3858.48,2012,6,29,26,0
06-07-2012,4,2,FALSE,6.99,4.68,1051,4918.68,2012,7,6,27,1
13-07-2012,4,2,FALSE,6.99,4.68,991,4637.88,2012,7,13,28,1
20-07-2012,4,2,FALSE,6.99,4.68,1022,4782.96,2012,7,20,29,1
27-07-2012,4,2,FALSE,6.99,4.68,989,4628.52,2012,7,27,30,1
03-08-2012,4,2,FALSE,6.99,6.99,560,3914.4,2012,8,3,31,0
10-08-2012,4,2,FALSE,6.99,6.99,533,3725.67,2012,8,10,32,0
17-08-2012,4,2,FALSE,6.99,6.99,619,4326.81,2012,8,17,33,0
24-08-2012,4,2,FALSE,6.99,6.99,559,3907.41,2012,8,24,34,0
31-08-2012,4,2,FALSE,6.99,6.99,558,3900.42,2012,8,31,35,0
07-09-2012,4,2,TRUE,6.99,6.99,551,3851.49,2012,9,7,36,0
14-09-2012,4,2,FALSE,6.99,6.99,531,3711.69,2012,9,14,37,0
21-09-2012,4,2,FALSE,6.99,6.99,524,3662.76,2012,9,21,38,0
28-09-2012,4,2,FALSE,6.99,6.99,522,3648.78,2012,9,28,39,0
05-10-2012,4,2,FALSE,6.99,6.99,561,3921.39,2012,10,5,40,0
12-10-2012,4,2,FALSE,6.99,6.99,501,3501.99,2012,10,12,41,0
19-10-2012,4,2,FALSE,6.99,6.99,519,3627.81,2012,10,19,42,0
26-10-2012,4,2,FALSE,6.99,6.99,514,3592.86,2012,10,26,43,0
05-02-2010,4,3,FALSE,19.99,19.99,108,2158.92,2010,2,5,5,0
12-02-2010,4,3,TRUE,19.99,19.99,109,2178.91,2010,2,12,6,0
